/tmp/slurmd/job35588/slurm_script: line 23: activate: No such file or directory
Epoch: [1][3700/5838]	Batch Time 0.219 (0.303)	Data Load Time 0.058 (0.141)	Loss 2.3125 (2.4359)	Top-5 Accuracy 81.250 (74.270)
Epoch: [1][3800/5838]	Batch Time 0.289 (0.302)	Data Load Time 0.124 (0.140)	Loss 2.3861 (2.4358)	Top-5 Accuracy 76.562 (74.276)
Epoch: [1][3900/5838]	Batch Time 0.290 (0.302)	Data Load Time 0.128 (0.139)	Loss 2.2935 (2.4356)	Top-5 Accuracy 79.688 (74.283)
Epoch: [1][4000/5838]	Batch Time 0.241 (0.301)	Data Load Time 0.080 (0.139)	Loss 2.4152 (2.4355)	Top-5 Accuracy 73.438 (74.264)
Epoch: [1][4100/5838]	Batch Time 0.275 (0.300)	Data Load Time 0.113 (0.138)	Loss 2.3797 (2.4355)	Top-5 Accuracy 79.688 (74.261)
Epoch: [1][4200/5838]	Batch Time 0.268 (0.299)	Data Load Time 0.107 (0.137)	Loss 2.3376 (2.4355)	Top-5 Accuracy 79.688 (74.274)
Epoch: [1][4300/5838]	Batch Time 0.258 (0.298)	Data Load Time 0.094 (0.136)	Loss 2.2887 (2.4353)	Top-5 Accuracy 79.688 (74.267)
Epoch: [1][4400/5838]	Batch Time 0.279 (0.297)	Data Load Time 0.117 (0.135)	Loss 2.5281 (2.4352)	Top-5 Accuracy 71.875 (74.259)
Epoch: [1][4500/5838]	Batch Time 0.264 (0.297)	Data Load Time 0.103 (0.135)	Loss 2.3836 (2.4354)	Top-5 Accuracy 71.875 (74.266)
Epoch: [1][4600/5838]	Batch Time 0.231 (0.296)	Data Load Time 0.069 (0.134)	Loss 2.3378 (2.4354)	Top-5 Accuracy 81.250 (74.281)
Epoch: [1][4700/5838]	Batch Time 0.228 (0.295)	Data Load Time 0.067 (0.133)	Loss 2.4017 (2.4352)	Top-5 Accuracy 82.812 (74.291)
Epoch: [1][4800/5838]	Batch Time 0.270 (0.294)	Data Load Time 0.108 (0.132)	Loss 2.3518 (2.4352)	Top-5 Accuracy 75.000 (74.290)
Epoch: [1][4900/5838]	Batch Time 0.281 (0.294)	Data Load Time 0.118 (0.132)	Loss 2.3911 (2.4353)	Top-5 Accuracy 76.562 (74.286)
Epoch: [1][5000/5838]	Batch Time 0.256 (0.293)	Data Load Time 0.094 (0.131)	Loss 2.3427 (2.4350)	Top-5 Accuracy 76.562 (74.297)
Epoch: [1][5100/5838]	Batch Time 0.225 (0.292)	Data Load Time 0.063 (0.130)	Loss 2.4802 (2.4349)	Top-5 Accuracy 76.562 (74.301)
Epoch: [1][5200/5838]	Batch Time 0.313 (0.292)	Data Load Time 0.151 (0.130)	Loss 2.5606 (2.4349)	Top-5 Accuracy 68.750 (74.294)
Epoch: [1][5300/5838]	Batch Time 0.195 (0.291)	Data Load Time 0.033 (0.129)	Loss 2.3841 (2.4348)	Top-5 Accuracy 75.000 (74.307)
